frame_stiffness_no_sample1	frame_stiffness_no_sample1	frame_stiffness_no_sample1	
Force	Distance	Time	
g	mm	sec	

-0.0842006	0.046	4.65	
-0.0926207	0.046	4.655	
-0.00631505	0.046	4.66	
-0.00842006	0.046	4.665	
-0.0989357	0.046	4.67	
-0.0189451	0.046	4.675	
0.151561	0.046	4.68	
0.199976	0.046	4.685	
0.101041	0.046	4.69	
0.0884106	0.046	4.695	
0.210502	0.046	4.7	
0.229447	0.047	4.705	
0.111566	0.047	4.71	
0.0884106	0.047	4.715	
0.124196	0.047	4.72	
0.103146	0.047	4.725	
0.0757805	0.047	4.73	
0.124196	0.047	4.735	
0.136826	0.047	4.74	
0.0505204	0.047	4.745	
-0.0694655	0.047	4.75	
-0.0526254	0.047	4.755	
-0.00421003	0.047	4.76	
-0.0231552	0.047	4.765	
-0.0463103	0.047	4.77	
0.0294702	0.047	4.775	
0.0989357	0.047	4.78	
0.0694655	0.047	4.785	
0.0421003	0.047	4.79	
0.138931	0.047	4.795	
0.248392	0.047	4.8	
0.206291	0.048	4.805	
0.155771	0.048	4.81	
0.172611	0.048	4.815	
0.0905157	0.048	4.82	
-0.128406	0.048	4.825	
-0.242077	0.048	4.83	
-0.0947257	0.048	4.835	
0.0652555	0.048	4.84	
0.0799906	0.048	4.845	
0.126301	0.048	4.85	
0.292597	0.048	4.855	
0.315752	0.048	4.86	
0.0926207	0.048	4.865	
-0.0905157	0.048	4.87	
-0.0884106	0.048	4.875	
-0.0252602	0.048	4.88	
-0.0294702	0.048	4.885	
0.0252602	0.048	4.89	
0.185241	0.048	4.895	
0.248392	0.048	4.9	
0.134721	0.049	4.905	
0.0505204	0.049	4.91	
0.124196	0.049	4.915	
0.0905157	0.049	4.92	
-0.107356	0.049	4.925	
-0.126301	0.049	4.93	
0.0715705	0.049	4.935	
0.138931	0.049	4.94	
0.0189451	0.049	4.945	
0	0.049	4.95	
0.164191	0.049	4.955	
0.227342	0.049	4.96	
0.0399953	0.049	4.965	
-0.0463103	0.049	4.97	
0.0694655	0.049	4.975	
0.124196	0.049	4.98	
0.0105251	0.049	4.985	
-0.00210502	0.049	4.99	
0.174716	0.049	4.995	
0.256812	0.049	5	
0.0989357	0.05	5.005	
0.0147351	0.05	5.01	
0.147351	0.05	5.015	
0.176821	0.05	5.02	
-0.0126301	0.05	5.025	
-0.0547304	0.05	5.03	
0.109461	0.05	5.035	
0.159981	0.05	5.04	
-0.0547304	0.05	5.045	
-0.147351	0.05	5.05	
0.0126301	0.05	5.055	
0.0799906	0.05	5.06	
-0.128406	0.05	5.065	
-0.208397	0.05	5.07	
0.0357853	0.05	5.075	
0.254707	0.05	5.08	
0.221027	0.05	5.085	
0.206291	0.05	5.09	
0.338907	0.05	5.095	
0.364168	0.05	5.1	
0.115776	0.051	5.105	
-0.0294702	0.051	5.11	
0.143141	0.051	5.115	
0.227342	0.051	5.12	
-0.0378903	0.051	5.125	
-0.162086	0.051	5.13	
0.0526254	0.051	5.135	
0.174716	0.051	5.14	
-0.0505204	0.051	5.145	
-0.223132	0.051	5.15	
-0.00631505	0.051	5.155	
0.178926	0.051	5.16	
0.00421003	0.051	5.165	
-0.168401	0.051	5.17	
0.00421003	0.051	5.175	
0.195766	0.051	5.18	
0.113671	0.051	5.185	
0.0484154	0.051	5.19	
0.254707	0.051	5.195	
0.439948	0.051	5.2	
0.286282	0.052	5.205	
0.119986	0.052	5.21	
0.267337	0.052	5.215	
0.305227	0.052	5.22	
-0.0631505	0.052	5.225	
-0.330487	0.052	5.23	
-0.124196	0.052	5.235	
0.0884106	0.052	5.24	
-0.0926207	0.052	5.245	
-0.252602	0.052	5.25	
-0.0273652	0.052	5.255	
0.235762	0.052	5.26	
0.101041	0.052	5.265	
-0.0799906	0.052	5.27	
0.0589404	0.052	5.275	
0.235762	0.052	5.28	
0.0757805	0.052	5.285	
-0.117881	0.052	5.29	
0.0968307	0.052	5.295	
0.410478	0.052	5.3	
0.368378	0.053	5.305	
0.168401	0.053	5.31	
0.271547	0.053	5.315	
0.326277	0.053	5.32	
-0.0357853	0.053	5.325	
-0.408373	0.053	5.33	
-0.328382	0.053	5.335	
-0.0610454	0.053	5.34	
-0.0842006	0.053	5.345	
-0.145246	0.053	5.35	
0.122091	0.053	5.355	
0.351538	0.053	5.36	
0.183136	0.053	5.365	
-0.0842006	0.053	5.37	
-0.00210502	0.053	5.375	
0.183136	0.053	5.38	
0.0778856	0.053	5.385	
-0.0820956	0.053	5.39	
0.119986	0.053	5.395	
0.406268	0.053	5.4	
0.307332	0.054	5.405	
0.0463103	0.054	5.41	
0.107356	0.054	5.415	
0.202081	0.054	5.42	
-0.0399953	0.054	5.425	
-0.362063	0.054	5.43	
-0.231552	0.054	5.435	
0.0673605	0.054	5.44	
0.0863056	0.054	5.445	
-0.0421003	0.054	5.45	
0.128406	0.054	5.455	
0.399953	0.054	5.46	
0.263127	0.054	5.465	
-0.0589404	0.054	5.47	
-0.0863056	0.054	5.475	
0.103146	0.054	5.48	
0.0421003	0.054	5.485	
-0.0884106	0.054	5.49	
0.0547304	0.054	5.495	
0.311542	0.054	5.5	
0.242077	0.055	5.505	
0.00210502	0.055	5.51	
0.0315752	0.055	5.515	
0.181031	0.055	5.52	
-0.00631505	0.055	5.525	
-0.273652	0.055	5.53	
-0.181031	0.055	5.535	
0.128406	0.055	5.54	
0.111566	0.055	5.545	
-0.0610454	0.055	5.55	
0.0631505	0.055	5.555	
0.330487	0.055	5.56	
0.282072	0.055	5.565	
0.00421003	0.055	5.57	
-0.0231552	0.055	5.575	
0.151561	0.055	5.58	
0.0884106	0.055	5.585	
-0.0736755	0.055	5.59	
-0.00210502	0.055	5.595	
0.254707	0.055	5.6	
0.252602	0.056	5.605	
0.0505204	0.056	5.61	
0.0442053	0.056	5.615	
0.155771	0.056	5.62	
0.0105251	0.056	5.625	
-0.265232	0.056	5.63	
-0.231552	0.056	5.635	
0.0652555	0.056	5.64	
0.170506	0.056	5.645	
0.0673605	0.056	5.65	
0.111566	0.056	5.655	
0.319962	0.056	5.66	
0.343117	0.056	5.665	
0.187346	0.056	5.67	
0.122091	0.056	5.675	
0.162086	0.056	5.68	
0.0631505	0.056	5.685	
-0.0989357	0.056	5.69	
-0.0652555	0.056	5.695	
0.113671	0.056	5.7	
0.0968307	0.057	5.705	
-0.0273652	0.057	5.71	
0.0378903	0.057	5.715	
0.178926	0.057	5.72	
0.0799906	0.057	5.725	
-0.183136	0.057	5.73	
-0.164191	0.057	5.735	
0.0442053	0.057	5.74	
0.132616	0.057	5.745	
0.0357853	0.057	5.75	
0.0905157	0.057	5.755	
0.244182	0.057	5.76	
0.267337	0.057	5.765	
0.138931	0.057	5.77	
0.128406	0.057	5.775	
0.195766	0.057	5.78	
0.176821	0.057	5.785	
0.0105251	0.057	5.79	
-0.0421003	0.057	5.795	
0.0463103	0.057	5.8	
0.0631505	0.058	5.805	
0.0147351	0.058	5.81	
0.0631505	0.058	5.815	
0.168401	0.058	5.82	
0.103146	0.058	5.825	
-0.0589404	0.058	5.83	
-0.103146	0.058	5.835	
-0.0378903	0.058	5.84	
-0.0210502	0.058	5.845	
-0.0231552	0.058	5.85	
0.0631505	0.058	5.855	
0.189451	0.058	5.86	
0.216817	0.058	5.865	
0.153666	0.058	5.87	
0.199976	0.058	5.875	
0.250497	0.058	5.88	
0.130511	0.058	5.885	
-0.00210502	0.058	5.89	
-0.00842006	0.058	5.895	
0.0863056	0.058	5.9	
0.0926207	0.059	5.905	
0.0421003	0.059	5.91	
0.0863056	0.059	5.915	
0.0968307	0.059	5.92	
-0.0210502	0.059	5.925	
-0.113671	0.059	5.93	
-0.0989357	0.059	5.935	
-0.0673605	0.059	5.94	
-0.0715705	0.059	5.945	
-0.0105251	0.059	5.95	
0.157876	0.059	5.955	
0.282072	0.059	5.96	
0.275757	0.059	5.965	
0.216817	0.059	5.97	
0.195766	0.059	5.975	
0.0799906	0.059	5.98	
-0.0568354	0.059	5.985	
-0.0884106	0.059	5.99	
0.0294702	0.059	5.995	
0.128406	0.059	6	
0.128406	0.06	6.005	
0.170506	0.06	6.01	
0.307332	0.06	6.015	
0.252602	0.06	6.02	
-0.0463103	0.06	6.025	
-0.235762	0.06	6.03	
-0.178926	0.06	6.035	
-0.113671	0.06	6.04	
-0.143141	0.06	6.045	
-0.0547304	0.06	6.05	
0.244182	0.06	6.055	
0.366273	0.06	6.06	
0.277862	0.06	6.065	
0.178926	0.06	6.07	
0.178926	0.06	6.075	
0.0715705	0.06	6.08	
-0.119986	0.06	6.085	
-0.128406	0.06	6.09	
0.0778856	0.06	6.095	
0.174716	0.06	6.1	
0.119986	0.061	6.105	
0.134721	0.061	6.11	
0.286282	0.061	6.115	
0.235762	0.061	6.12	
-0.119986	0.061	6.125	
-0.279967	0.061	6.13	
-0.107356	0.061	6.135	
-0.0231552	0.061	6.14	
-0.145246	0.061	6.145	
-0.0820956	0.061	6.15	
0.231552	0.061	6.155	
0.370483	0.061	6.16	
0.166296	0.061	6.165	
0.0842006	0.061	6.17	
0.271547	0.061	6.175	
0.328382	0.061	6.18	
0.103146	0.061	6.185	
-0.0147351	0.061	6.19	
0.162086	0.061	6.195	
0.197871	0.061	6.2	
-0.0736755	0.062	6.205	
-0.210502	0.062	6.21	
-0.0252602	0.062	6.215	
0.0484154	0.062	6.22	
-0.153666	0.062	6.225	
-0.174716	0.062	6.23	
0.181031	0.062	6.235	
0.370483	0.062	6.24	
0.111566	0.062	6.245	
-0.0884106	0.062	6.25	
0.0568354	0.062	6.255	
0.164191	0.062	6.26	
-0.0589404	0.062	6.265	
-0.0947257	0.062	6.27	
0.263127	0.062	6.275	
0.458893	0.062	6.28	
0.210502	0.062	6.285	
0.0168401	0.062	6.29	
0.124196	0.062	6.295	
0.187346	0.062	6.3	
-0.136826	0.063	6.305	
-0.315752	0.063	6.31	
-0.0336802	0.063	6.315	
0.183136	0.063	6.32	
-0.0210502	0.063	6.325	
-0.170506	0.063	6.33	
0.117881	0.063	6.335	
0.345223	0.063	6.34	
0.0842006	0.063	6.345	
-0.168401	0.063	6.35	
0.0399953	0.063	6.355	
0.301017	0.063	6.36	
0.145246	0.063	6.365	
-0.0126301	0.063	6.37	
0.218922	0.063	6.375	
0.402058	0.063	6.38	
0.130511	0.063	6.385	
-0.187346	0.063	6.39	
-0.105251	0.063	6.395	
0.0484154	0.063	6.4	
-0.109461	0.064	6.405	
-0.242077	0.064	6.41	
0.0884106	0.064	6.415	
0.425213	0.064	6.42	
0.223132	0.064	6.425	
-0.0778856	0.064	6.43	
0.0526254	0.064	6.435	
0.210502	0.064	6.44	
-0.0610454	0.064	6.445	
-0.383113	0.064	6.45	
-0.157876	0.064	6.455	
0.290492	0.064	6.46	
0.319962	0.064	6.465	
0.141036	0.064	6.47	
0.279967	0.064	6.475	
0.460998	0.064	6.48	
0.183136	0.064	6.485	
-0.216817	0.064	6.49	
-0.183136	0.064	6.495	
0.0252602	0.064	6.5	
-0.0399953	0.065	6.505	
-0.212607	0.065	6.51	
0.0484154	0.065	6.515	
0.385218	0.065	6.52	
0.248392	0.065	6.525	
-0.0273652	0.065	6.53	
0.0820956	0.065	6.535	
0.319962	0.065	6.54	
0.136826	0.065	6.545	
-0.208397	0.065	6.55	
-0.122091	0.065	6.555	
0.199976	0.065	6.56	
0.155771	0.065	6.565	
-0.0484154	0.065	6.57	
0.0757805	0.065	6.575	
0.347328	0.065	6.58	
0.178926	0.065	6.585	
-0.153666	0.065	6.59	
-0.0842006	0.065	6.595	
0.189451	0.065	6.6	
0.122091	0.066	6.605	
-0.111566	0.066	6.61	
0.0189451	0.066	6.615	
0.265232	0.066	6.62	
0.0968307	0.066	6.625	
-0.225237	0.066	6.63	
-0.0884106	0.066	6.635	
0.313647	0.066	6.64	
0.298912	0.066	6.645	
0	0.066	6.65	
0.0778856	0.066	6.655	
0.378903	0.066	6.66	
0.336802	0.066	6.665	
-0.00842006	0.066	6.67	
-0.0884106	0.066	6.675	
0.0715705	0.066	6.68	
0.0357853	0.066	6.685	
-0.195766	0.066	6.69	
-0.159981	0.066	6.695	
0.105251	0.066	6.7	
0.101041	0.067	6.705	
-0.0442053	0.067	6.71	
0.0736755	0.067	6.715	
0.307332	0.067	6.72	
0.138931	0.067	6.725	
-0.141036	0.067	6.73	
-0.0189451	0.067	6.735	
0.305227	0.067	6.74	
0.303122	0.067	6.745	
0.0799906	0.067	6.75	
0.117881	0.067	6.755	
0.332592	0.067	6.76	
0.307332	0.067	6.765	
-0.0547304	0.067	6.77	
-0.267337	0.067	6.775	
-0.216817	0.067	6.78	
-0.301017	0.067	6.785	
-0.389428	0.067	6.79	
-0.0905157	0.067	6.795	
0.374693	0.067	6.8	
0.490469	0.068	6.805	
0.309437	0.068	6.81	
0.296807	0.068	6.815	
0.345223	0.068	6.82	
0.157876	0.068	6.825	
-0.178926	0.068	6.83	
-0.246287	0.068	6.835	
-0.0168401	0.068	6.84	
0.0526254	0.068	6.845	
-0.0631505	0.068	6.85	
-0.0315752	0.068	6.855	
0.149456	0.068	6.86	
0.109461	0.068	6.865	
-0.0842006	0.068	6.87	
-0.0526254	0.068	6.875	
0.113671	0.068	6.88	
0.159981	0.068	6.885	
0.113671	0.068	6.89	
0.269442	0.068	6.895	
0.463103	0.068	6.9	
0.364168	0.069	6.905	
0.0442053	0.069	6.91	
-0.0526254	0.069	6.915	
0.0357853	0.069	6.92	
-0.0294702	0.069	6.925	
-0.164191	0.069	6.93	
-0.0505204	0.069	6.935	
0.181031	0.069	6.94	
0.181031	0.069	6.945	
0.0126301	0.069	6.95	
-0.0231552	0.069	6.955	
0.0652555	0.069	6.96	
0.0336802	0.069	6.965	
-0.0989357	0.069	6.97	
-0.0610454	0.069	6.975	
0.0947257	0.069	6.98	
0.157876	0.069	6.985	
0.103146	0.069	6.99	
0.149456	0.069	6.995	
0.258917	0.069	7	
0.187346	0.07	7.005	
0.0294702	0.07	7.01	
0.0378903	0.07	7.015	
0.151561	0.07	7.02	
0.124196	0.07	7.025	
0.0442053	0.07	7.03	
0.0947257	0.07	7.035	
0.155771	0.07	7.04	
0.0421003	0.07	7.045	
-0.117881	0.07	7.05	
-0.132616	0.07	7.055	
-0.0231552	0.07	7.06	
0	0.07	7.065	
0.0294702	0.07	7.07	
0.143141	0.07	7.075	
0.250497	0.07	7.08	
0.157876	0.07	7.085	
0.0147351	0.07	7.09	
-0.0378903	0.07	7.095	
-0.0421003	0.07	7.1	
-0.0842006	0.071	7.105	
-0.111566	0.071	7.11	
0.0526254	0.071	7.115	
0.246287	0.071	7.12	
0.258917	0.071	7.125	
0.221027	0.071	7.13	
0.263127	0.071	7.135	
0.237867	0.071	7.14	
0.0947257	0.071	7.145	
-0.0315752	0.071	7.15	
-0.00842006	0.071	7.155	
-0.00842006	0.071	7.16	
-0.0968307	0.071	7.165	
-0.0842006	0.071	7.17	
0.0884106	0.071	7.175	
0.208397	0.071	7.18	
0.134721	0.071	7.185	
0.0357853	0.071	7.19	
0.107356	0.071	7.195	
0.155771	0.071	7.2	
0.00210502	0.072	7.205	
-0.0799906	0.072	7.21	
0.0168401	0.072	7.215	
0.0778856	0.072	7.22	
-0.0336802	0.072	7.225	
-0.0778856	0.072	7.23	
0.128406	0.072	7.235	
0.296807	0.072	7.24	
0.212607	0.072	7.245	
0.153666	0.072	7.25	
0.233657	0.072	7.255	
0.206291	0.072	7.26	
-0.0736755	0.072	7.265	
-0.218922	0.072	7.27	
-0.0884106	0.072	7.275	
-0.0168401	0.072	7.28	
-0.105251	0.072	7.285	
-0.0968307	0.072	7.29	
0.149456	0.072	7.295	
0.319962	0.072	7.3	
0.149456	0.073	7.305	
0.0421003	0.073	7.31	
0.178926	0.073	7.315	
0.221027	0.073	7.32	
-0.0105251	0.073	7.325	
-0.101041	0.073	7.33	
0.107356	0.073	7.335	
0.275757	0.073	7.34	
0.115776	0.073	7.345	
0.00842006	0.073	7.35	
0.162086	0.073	7.355	
0.237867	0.073	7.36	
0.0820956	0.073	7.365	
-0.0947257	0.073	7.37	
-0.126301	0.073	7.375	
0.0147351	0.073	7.38	
-0.111566	0.073	7.385	
-0.296807	0.073	7.39	
0.0631505	0.073	7.395	
0.309437	0.073	7.4	
0.103146	0.074	7.405	
0.0799906	0.074	7.41	
0.319962	0.074	7.415	
0.288387	0.074	7.42	
0.0126301	0.074	7.425	
-0.0778856	0.074	7.43	
0.199976	0.074	7.435	
0.383113	0.074	7.44	
0.159981	0.074	7.445	
-0.0357853	0.074	7.45	
0.132616	0.074	7.455	
0.252602	0.074	7.46	
-0.138931	0.074	7.465	
-0.503099	0.074	7.47	
-0.254707	0.074	7.475	
0.0421003	0.074	7.48	
-0.0926207	0.074	7.485	
-0.143141	0.074	7.49	
0.216817	0.074	7.495	
0.524149	0.074	7.5	
0.254707	0.075	7.505	
-0.00631505	0.075	7.51	
0.187346	0.075	7.515	
0.368378	0.075	7.52	
0.119986	0.075	7.525	
-0.166296	0.075	7.53	
0.0757805	0.075	7.535	
0.368378	0.075	7.54	
0.149456	0.075	7.545	
-0.151561	0.075	7.55	
-0.0126301	0.075	7.555	
0.210502	0.075	7.56	
-0.0652555	0.075	7.565	
-0.391533	0.075	7.57	
-0.178926	0.075	7.575	
0.202081	0.075	7.58	
0.138931	0.075	7.585	
-0.0694655	0.075	7.59	
0.119986	0.075	7.595	
0.435738	0.075	7.6	
0.273652	0.076	7.605	
-0.0168401	0.076	7.61	
0.0842006	0.076	7.615	
0.330487	0.076	7.62	
0.138931	0.076	7.625	
-0.136826	0.076	7.63	
0.00631505	0.076	7.635	
0.261022	0.076	7.64	
0.0715705	0.076	7.645	
-0.237867	0.076	7.65	
-0.107356	0.076	7.655	
0.174716	0.076	7.66	
0.0631505	0.076	7.665	
-0.197871	0.076	7.67	
-0.0673605	0.076	7.675	
0.237867	0.076	7.68	
0.183136	0.076	7.685	
-0.0820956	0.076	7.69	
0.0336802	0.076	7.695	
0.357853	0.076	7.7	
0.326277	0.077	7.705	
0.0694655	0.077	7.71	
0.103146	0.077	7.715	
0.261022	0.077	7.72	
0.0505204	0.077	7.725	
-0.277862	0.077	7.73	
-0.193661	0.077	7.735	
0.124196	0.077	7.74	
0.101041	0.077	7.745	
-0.0568354	0.077	7.75	
0.0905157	0.077	7.755	
0.381008	0.077	7.76	
0.216817	0.077	7.765	
-0.164191	0.077	7.77	
-0.195766	0.077	7.775	
0.0252602	0.077	7.78	
-0.00421003	0.077	7.785	
-0.183136	0.077	7.79	
0.00421003	0.077	7.795	
0.393638	0.077	7.8	
0.397848	0.078	7.805	
0.105251	0.078	7.81	
0.0547304	0.078	7.815	
0.218922	0.078	7.82	
0.0526254	0.078	7.825	
-0.313647	0.078	7.83	
-0.265232	0.078	7.835	
0.109461	0.078	7.84	
0.244182	0.078	7.845	
0.0947257	0.078	7.85	
0.122091	0.078	7.855	
0.355748	0.078	7.86	
0.326277	0.078	7.865	
-0.0105251	0.078	7.87	
-0.183136	0.078	7.875	
-0.0463103	0.078	7.88	
-0.0547304	0.078	7.885	
-0.244182	0.078	7.89	
-0.187346	0.078	7.895	
0.162086	0.078	7.9	
0.324172	0.079	7.905	
0.172611	0.079	7.91	
0.185241	0.079	7.915	
0.336802	0.079	7.92	
0.185241	0.079	7.925	
-0.159981	0.079	7.93	
-0.256812	0.079	7.935	
-0.0294702	0.079	7.94	
0.111566	0.079	7.945	
0.0589404	0.079	7.95	
0.128406	0.079	7.955	
0.315752	0.079	7.96	
0.322067	0.079	7.965	
0.0463103	0.079	7.97	
-0.0968307	0.079	7.975	
-0.0126301	0.079	7.98	
-0.0357853	0.079	7.985	
-0.168401	0.079	7.99	
-0.122091	0.079	7.995	
0.134721	0.079	8	
0.237867	0.08	8.005	
0.115776	0.08	8.01	
0.105251	0.08	8.015	
0.204186	0.08	8.02	
0.164191	0.08	8.025	
-0.0399953	0.08	8.03	
-0.0736755	0.08	8.035	
0.0842006	0.08	8.04	
0.159981	0.08	8.045	
0.0631505	0.08	8.05	
0.0484154	0.08	8.055	
0.151561	0.08	8.06	
0.111566	0.08	8.065	
-0.0463103	0.08	8.07	
-0.101041	0.08	8.075	
0.00631505	0.08	8.08	
0.0505204	0.08	8.085	
-0.0315752	0.08	8.09	
0.0336802	0.08	8.095	
0.216817	0.08	8.1	
0.258917	0.081	8.105	
0.170506	0.081	8.11	
0.229447	0.081	8.115	
0.347328	0.081	8.12	
0.229447	0.081	8.125	
-0.00421003	0.081	8.13	
-0.0947257	0.081	8.135	
-0.0673605	0.081	8.14	
-0.0989357	0.081	8.145	
-0.164191	0.081	8.15	
-0.0589404	0.081	8.155	
0.134721	0.081	8.16	
0.239972	0.081	8.165	
0.208397	0.081	8.17	
0.176821	0.081	8.175	
0.151561	0.081	8.18	
0.0484154	0.081	8.185	
-0.0589404	0.081	8.19	
-0.0357853	0.081	8.195	
0.0273652	0.081	8.2	
0.0631505	0.082	8.205	
0.0968307	0.082	8.21	
0.223132	0.082	8.215	
0.290492	0.082	8.22	
0.172611	0.082	8.225	
0.0547304	0.082	8.23	
0.0589404	0.082	8.235	
0.0757805	0.082	8.24	
-0.0126301	0.082	8.245	
-0.0631505	0.082	8.25	
-0.00421003	0.082	8.255	
0.0652555	0.082	8.26	
0.0652555	0.082	8.265	
0.0757805	0.082	8.27	
0.124196	0.082	8.275	
0.115776	0.082	8.28	
0.00210502	0.082	8.285	
-0.0568354	0.082	8.29	
0.0252602	0.082	8.295	
0.0863056	0.082	8.3	
0.0505204	0.083	8.305	
0.0610454	0.083	8.31	
0.166296	0.083	8.315	
0.206291	0.083	8.32	
0.0905157	0.083	8.325	
-0.00421003	0.083	8.33	
0.0610454	0.083	8.335	
0.0736755	0.083	8.34	
-0.0273652	0.083	8.345	
0.0126301	0.083	8.35	
0.189451	0.083	8.355	
0.261022	0.083	8.36	
0.164191	0.083	8.365	
0.134721	0.083	8.37	
0.181031	0.083	8.375	
0.0736755	0.083	8.38	
-0.178926	0.083	8.385	
-0.290492	0.083	8.39	
-0.159981	0.083	8.395	
-0.0463103	0.083	8.4	
-0.0210502	0.084	8.405	
0.126301	0.084	8.41	
0.427318	0.084	8.415	
0.511519	0.084	8.42	
0.250497	0.084	8.425	
-0.0231552	0.084	8.43	
-0.0505204	0.084	8.435	
-0.0905157	0.084	8.44	
-0.218922	0.084	8.445	
-0.138931	0.084	8.45	
0.183136	0.084	8.455	
0.374693	0.084	8.46	
0.277862	0.084	8.465	
0.191556	0.084	8.47	
0.233657	0.084	8.475	
0.132616	0.084	8.48	
-0.189451	0.084	8.485	
-0.311542	0.084	8.49	
-0.0905157	0.084	8.495	
0.0842006	0.084	8.5	
0.0631505	0.085	8.505	
0.0884106	0.085	8.51	
0.334697	0.085	8.515	
0.330487	0.085	8.52	
0.0210502	0.085	8.525	
-0.134721	0.085	8.53	
0.0694655	0.085	8.535	
0.191556	0.085	8.54	
0.0336802	0.085	8.545	
-0.0231552	0.085	8.55	
0.227342	0.085	8.555	
0.330487	0.085	8.56	
0.0736755	0.085	8.565	
-0.111566	0.085	8.57	
0.0463103	0.085	8.575	
0.134721	0.085	8.58	
-0.0547304	0.085	8.585	
-0.166296	0.085	8.59	
0.0273652	0.085	8.595	
0.178926	0.085	8.6	
0.0273652	0.086	8.605	
-0.0421003	0.086	8.61	
0.204186	0.086	8.615	
0.341012	0.086	8.62	
0.0505204	0.086	8.625	
-0.130511	0.086	8.63	
0.0989357	0.086	8.635	
0.286282	0.086	8.64	
0.0378903	0.086	8.645	
-0.151561	0.086	8.65	
0.0863056	0.086	8.655	
0.303122	0.086	8.66	
0.0842006	0.086	8.665	
-0.105251	0.086	8.67	
0.0947257	0.086	8.675	
0.298912	0.086	8.68	
0.0652555	0.086	8.685	
-0.204186	0.086	8.69	
-0.0842006	0.086	8.695	
0.0947257	0.086	8.7	
-0.0442053	0.087	8.705	
-0.151561	0.087	8.71	
0.149456	0.087	8.715	
0.427318	0.087	8.72	
0.250497	0.087	8.725	
0.00631505	0.087	8.73	
0.149456	0.087	8.735	
0.273652	0.087	8.74	
-0.0189451	0.087	8.745	
-0.279967	0.087	8.75	
-0.0799906	0.087	8.755	
0.189451	0.087	8.76	
0.0905157	0.087	8.765	
-0.0315752	0.087	8.77	
0.227342	0.087	8.775	
0.460998	0.087	8.78	
0.178926	0.087	8.785	
-0.239972	0.087	8.79	
-0.252602	0.087	8.795	
-0.0863056	0.087	8.8	
-0.187346	0.088	8.805	
-0.231552	0.088	8.81	
0.185241	0.088	8.815	
0.6294	0.088	8.82	
0.503099	0.088	8.825	
0.178926	0.088	8.83	
0.153666	0.088	8.835	
0.162086	0.088	8.84	
-0.172611	0.088	8.845	
-0.505204	0.088	8.85	
-0.298912	0.088	8.855	
0.141036	0.088	8.86	
0.246287	0.088	8.865	
0.132616	0.088	8.87	
0.311542	0.088	8.875	
0.530464	0.088	8.88	
0.258917	0.088	8.885	
-0.193661	0.088	8.89	
-0.277862	0.088	8.895	
-0.107356	0.088	8.9	
-0.134721	0.089	8.905	
-0.176821	0.089	8.91	
0.141036	0.089	8.915	
0.534674	0.089	8.92	
0.416793	0.089	8.925	
0.122091	0.089	8.93	
0.101041	0.089	8.935	
0.206291	0.089	8.94	
-0.0357853	0.089	8.945	
-0.357853	0.089	8.95	
-0.193661	0.089	8.955	
0.206291	0.089	8.96	
0.275757	0.089	8.965	
0.0610454	0.089	8.97	
0.0884106	0.089	8.975	
0.263127	0.089	8.98	
0.151561	0.089	8.985	
-0.147351	0.089	8.99	
-0.181031	0.089	8.995	
0.0631505	0.089	9	
0.105251	0.09	9.005	
0	0.09	9.01	
0.105251	0.09	9.015	
0.322067	0.09	9.02	
0.223132	0.09	9.025	
-0.0968307	0.09	9.03	
-0.124196	0.09	9.035	
0.0989357	0.09	9.04	
0.0926207	0.09	9.045	
-0.0947257	0.09	9.05	
-0.0252602	0.09	9.055	
0.254707	0.09	9.06	
0.328382	0.09	9.065	
0.134721	0.09	9.07	
0.0336802	0.09	9.075	
0.111566	0.09	9.08	
0.0526254	0.09	9.085	
-0.189451	0.09	9.09	
-0.191556	0.09	9.095	
0.00842006	0.09	9.1	
0.0989357	0.091	9.105	
0.0210502	0.091	9.11	
0.105251	0.091	9.115	
0.311542	0.091	9.12	
0.263127	0.091	9.125	
0.0168401	0.091	9.13	
-0.0168401	0.091	9.135	
0.136826	0.091	9.14	
0.136826	0.091	9.145	
-0.0315752	0.091	9.15	
-0.0757805	0.091	9.155	
0.0547304	0.091	9.16	
0.0820956	0.091	9.165	
-0.0505204	0.091	9.17	
-0.0547304	0.091	9.175	
0.126301	0.091	9.18	
0.227342	0.091	9.185	
0.128406	0.091	9.19	
0.0610454	0.091	9.195	
0.124196	0.091	9.2	
0.105251	0.092	9.205	
-0.0421003	0.092	9.21	
-0.0610454	0.092	9.215	
0.0126301	0.092	9.22	
0.0568354	0.092	9.225	
0.0463103	0.092	9.23	
0.136826	0.092	9.235	
0.263127	0.092	9.24	
0.250497	0.092	9.245	
0.101041	0.092	9.25	
-0.0147351	0.092	9.255	
-0.0315752	0.092	9.26	
-0.0989357	0.092	9.265	
-0.149456	0.092	9.27	
-0.0421003	0.092	9.275	
0.176821	0.092	9.28	
0.284177	0.092	9.285	
0.282072	0.092	9.29	
0.254707	0.092	9.295	
0.193661	0.092	9.3	
0.0315752	0.093	9.305	
-0.105251	0.093	9.31	
-0.0526254	0.093	9.315	
0.0484154	0.093	9.32	
0.0399953	0.093	9.325	
0.0589404	0.093	9.33	
0.185241	0.093	9.335	
0.279967	0.093	9.34	
0.162086	0.093	9.345	
0.0210502	0.093	9.35	
-0.00421003	0.093	9.355	
-0.0210502	0.093	9.36	
-0.0820956	0.093	9.365	
-0.0463103	0.093	9.37	
