gelC_I_3mm11	gelC_I_3mm11	gelC_I_3mm11	
Force	Distance	Time	
g	mm	sec	

3.71728	0.969	403.18	
3.86033	0.969	403.185	
3.97814	0.969	403.19	
3.84981	0.969	403.195	
3.80774	0.969	403.2	
3.96762	0.968	403.205	
4.04546	0.968	403.21	
3.82457	0.968	403.215	
3.6752	0.968	403.22	
3.83509	0.968	403.225	
3.92975	0.968	403.23	
3.80143	0.968	403.235	
3.78039	0.968	403.24	
3.98866	0.968	403.245	
4.11488	0.968	403.25	
3.94448	0.968	403.255	
3.79932	0.968	403.26	
3.89189	0.968	403.265	
3.9571	0.968	403.27	
3.79511	0.968	403.275	
3.70886	0.968	403.28	
3.8982	0.968	403.285	
4.02021	0.968	403.29	
3.88978	0.968	403.295	
3.7888	0.968	403.3	
3.91082	0.967	403.305	
3.98445	0.967	403.31	
3.77618	0.967	403.315	
3.68151	0.967	403.32	
3.88557	0.967	403.325	
4.03494	0.967	403.33	
3.89189	0.967	403.335	
3.7846	0.967	403.34	
3.96131	0.967	403.345	
4.04125	0.967	403.35	
3.83929	0.967	403.355	
3.71097	0.967	403.36	
3.83509	0.967	403.365	
3.955	0.967	403.37	
3.8435	0.967	403.375	
3.77408	0.967	403.38	
3.94238	0.967	403.385	
4.06018	0.967	403.39	
3.89609	0.967	403.395	
3.76356	0.967	403.4	
3.86243	0.966	403.405	
3.92555	0.966	403.41	
3.75094	0.966	403.415	
3.66468	0.966	403.42	
3.85612	0.966	403.425	
4.00128	0.966	403.43	
3.86454	0.966	403.435	
3.74673	0.966	403.44	
3.92765	0.966	403.445	
4.05808	0.966	403.45	
3.87926	0.966	403.455	
3.78249	0.966	403.46	
3.93817	0.966	403.465	
4.02232	0.966	403.47	
3.85823	0.966	403.475	
3.75514	0.966	403.48	
3.92134	0.966	403.485	
4.03494	0.966	403.49	
3.87926	0.966	403.495	
3.74883	0.966	403.5	
3.87295	0.965	403.505	
3.94869	0.965	403.51	
3.73831	0.965	403.515	
3.6184	0.965	403.52	
3.82877	0.965	403.525	
4.02021	0.965	403.53	
3.88557	0.965	403.535	
3.7867	0.965	403.54	
3.97183	0.965	403.545	
4.07701	0.965	403.55	
3.8982	0.965	403.555	
3.74673	0.965	403.56	
3.88768	0.965	403.565	
3.99286	0.965	403.57	
3.8435	0.965	403.575	
3.70465	0.965	403.58	
3.87926	0.965	403.585	
4.01601	0.965	403.59	
3.86454	0.965	403.595	
3.73411	0.965	403.6	
3.86033	0.964	403.605	
3.97393	0.964	403.61	
3.80563	0.964	403.615	
3.69203	0.964	403.62	
3.88557	0.964	403.625	
4.0686	0.964	403.63	
3.9571	0.964	403.635	
3.82036	0.964	403.64	
3.93606	0.964	403.645	
4.03704	0.964	403.65	
3.86033	0.964	403.655	
3.70255	0.964	403.66	
3.83298	0.964	403.665	
3.94027	0.964	403.67	
3.83088	0.964	403.675	
3.73411	0.964	403.68	
3.88137	0.964	403.685	
3.99286	0.964	403.69	
3.87926	0.964	403.695	
3.74673	0.964	403.7	
3.83088	0.963	403.705	
3.95289	0.963	403.71	
3.81615	0.963	403.715	
3.71307	0.963	403.72	
3.88347	0.963	403.725	
4.00969	0.963	403.73	
3.89189	0.963	403.735	
3.76987	0.963	403.74	
3.87506	0.963	403.745	
3.96552	0.963	403.75	
3.82246	0.963	403.755	
3.7278	0.963	403.76	
3.86664	0.963	403.765	
3.98866	0.963	403.77	
3.85823	0.963	403.775	
3.76566	0.963	403.78	
3.87716	0.963	403.785	
3.98445	0.963	403.79	
3.86243	0.963	403.795	
3.74463	0.963	403.8	
3.86454	0.962	403.805	
3.96341	0.962	403.81	
3.85612	0.962	403.815	
3.75725	0.962	403.82	
3.87295	0.962	403.825	
3.96131	0.962	403.83	
3.82667	0.962	403.835	
3.7278	0.962	403.84	
3.84771	0.962	403.845	
3.96972	0.962	403.85	
3.87716	0.962	403.855	
3.79722	0.962	403.86	
3.91292	0.962	403.865	
4.00759	0.962	403.87	
3.87085	0.962	403.875	
3.75935	0.962	403.88	
3.83088	0.962	403.885	
3.92344	0.962	403.89	
3.85612	0.962	403.895	
3.7867	0.962	403.9	
3.89399	0.961	403.905	
3.98235	0.961	403.91	
3.83929	0.961	403.915	
3.7299	0.961	403.92	
3.85192	0.961	403.925	
3.93396	0.961	403.93	
3.82246	0.961	403.935	
3.74673	0.961	403.94	
3.89609	0.961	403.945	
4.01811	0.961	403.95	
3.90661	0.961	403.955	
3.82036	0.961	403.96	
3.9003	0.961	403.965	
3.94238	0.961	403.97	
3.80984	0.961	403.975	
3.75094	0.961	403.98	
3.84771	0.961	403.985	
3.92344	0.961	403.99	
3.83298	0.961	403.995	
3.79511	0.961	404	
3.91923	0.96	404.005	
3.9592	0.96	404.01	
3.78039	0.96	404.015	
3.68572	0.96	404.02	
3.83719	0.96	404.025	
3.93186	0.96	404.03	
3.82246	0.96	404.035	
3.77197	0.96	404.04	
3.9571	0.96	404.045	
4.03494	0.96	404.05	
3.88978	0.96	404.055	
3.76356	0.96	404.06	
3.87716	0.96	404.065	
3.91923	0.96	404.07	
3.79091	0.96	404.075	
3.72569	0.96	404.08	
3.87926	0.96	404.085	
3.98866	0.96	404.09	
3.87716	0.96	404.095	
3.80563	0.96	404.1	
3.88557	0.959	404.105	
3.88557	0.959	404.11	
3.68993	0.959	404.115	
3.62892	0.959	404.12	
3.84771	0.959	404.125	
3.97814	0.959	404.13	
3.86033	0.959	404.135	
3.79932	0.959	404.14	
3.99497	0.959	404.145	
4.04756	0.959	404.15	
3.81194	0.959	404.155	
3.69414	0.959	404.16	
3.83509	0.959	404.165	
3.91503	0.959	404.17	
3.80143	0.959	404.175	
3.76777	0.959	404.18	
3.92344	0.959	404.185	
3.99707	0.959	404.19	
3.82036	0.959	404.195	
3.70045	0.959	404.2	
3.81615	0.958	404.205	
3.88347	0.958	404.21	
3.73621	0.958	404.215	
3.68782	0.958	404.22	
3.94658	0.958	404.225	
4.06018	0.958	404.23	
3.87926	0.958	404.235	
3.74883	0.958	404.24	
3.88978	0.958	404.245	
3.91923	0.958	404.25	
3.732	0.958	404.255	
3.65627	0.958	404.26	
3.85402	0.958	404.265	
3.97183	0.958	404.27	
3.85192	0.958	404.275	
3.79722	0.958	404.28	
3.94869	0.958	404.285	
3.99076	0.958	404.29	
3.79932	0.958	404.295	
3.6752	0.958	404.3	
3.81826	0.957	404.305	
3.9024	0.957	404.31	
3.70676	0.957	404.315	
3.66468	0.957	404.32	
3.92344	0.957	404.325	
4.04546	0.957	404.33	
3.8435	0.957	404.335	
3.72359	0.957	404.34	
3.87295	0.957	404.345	
3.96341	0.957	404.35	
3.77197	0.957	404.355	
3.6731	0.957	404.36	
3.8982	0.957	404.365	
4.04546	0.957	404.37	
3.90451	0.957	404.375	
3.7867	0.957	404.38	
3.87716	0.957	404.385	
3.93817	0.957	404.39	
3.732	0.957	404.395	
3.62682	0.957	404.4	
3.79722	0.956	404.405	
3.92975	0.956	404.41	
3.80563	0.956	404.415	
3.75094	0.956	404.42	
3.96762	0.956	404.425	
4.06439	0.956	404.43	
3.83509	0.956	404.435	
3.67941	0.956	404.44	
3.81615	0.956	404.445	
3.92344	0.956	404.45	
3.79511	0.956	404.455	
3.71938	0.956	404.46	
3.93396	0.956	404.465	
4.05598	0.956	404.47	
3.86033	0.956	404.475	
3.68782	0.956	404.48	
3.76356	0.956	404.485	
3.86033	0.956	404.49	
3.74042	0.956	404.495	
3.68362	0.956	404.5	
3.91082	0.955	404.505	
4.04756	0.955	404.51	
3.90661	0.955	404.515	
3.76356	0.955	404.52	
3.86033	0.955	404.525	
3.93817	0.955	404.53	
3.73831	0.955	404.535	
3.62051	0.955	404.54	
3.82667	0.955	404.545	
4.00549	0.955	404.55	
3.9003	0.955	404.555	
3.76777	0.955	404.56	
3.89399	0.955	404.565	
3.97814	0.955	404.57	
3.77197	0.955	404.575	
3.62471	0.955	404.58	
3.76777	0.955	404.585	
3.91923	0.955	404.59	
3.85823	0.955	404.595	
3.7846	0.955	404.6	
3.93817	0.954	404.605	
4.04756	0.954	404.61	
3.83088	0.954	404.615	
3.60999	0.954	404.62	
3.72569	0.954	404.625	
3.85612	0.954	404.63	
3.74463	0.954	404.635	
3.65837	0.954	404.64	
3.86243	0.954	404.645	
4.05808	0.954	404.65	
3.9571	0.954	404.655	
3.7888	0.954	404.66	
3.85612	0.954	404.665	
3.92134	0.954	404.67	
3.76146	0.954	404.675	
3.64996	0.954	404.68	
3.81405	0.954	404.685	
4.00128	0.954	404.69	
3.94869	0.954	404.695	
3.8456	0.954	404.7	
3.89189	0.953	404.705	
3.92344	0.953	404.71	
3.67941	0.953	404.715	
3.51322	0.953	404.72	
3.66679	0.953	404.725	
3.86874	0.953	404.73	
3.8456	0.953	404.735	
3.82667	0.953	404.74	
4.00759	0.953	404.745	
4.10226	0.953	404.75	
3.91503	0.953	404.755	
3.71097	0.953	404.76	
3.74673	0.953	404.765	
3.82877	0.953	404.77	
3.75725	0.953	404.775	
3.70676	0.953	404.78	
3.9024	0.953	404.785	
4.03915	0.953	404.79	
3.9003	0.953	404.795	
3.732	0.953	404.8	
3.76987	0.952	404.805	
3.7867	0.952	404.81	
3.64996	0.952	404.815	
3.59736	0.952	404.82	
3.83509	0.952	404.825	
4.04966	0.952	404.83	
3.94238	0.952	404.835	
3.82457	0.952	404.84	
3.9024	0.952	404.845	
3.9592	0.952	404.85	
3.76777	0.952	404.855	
3.60578	0.952	404.86	
3.75094	0.952	404.865	
3.92134	0.952	404.87	
3.87295	0.952	404.875	
3.79722	0.952	404.88	
3.88978	0.952	404.885	
3.94238	0.952	404.89	
3.7846	0.952	404.895	
3.63523	0.952	404.9	
3.732	0.951	404.905	
3.84771	0.951	404.91	
3.77197	0.951	404.915	
3.7299	0.951	404.92	
3.91923	0.951	404.925	
4.03284	0.951	404.93	
3.86243	0.951	404.935	
3.71307	0.951	404.94	
3.79301	0.951	404.945	
3.87295	0.951	404.95	
3.77408	0.951	404.955	
3.71938	0.951	404.96	
3.87716	0.951	404.965	
4.01811	0.951	404.97	
3.90661	0.951	404.975	
3.79091	0.951	404.98	
3.86874	0.951	404.985	
3.88978	0.951	404.99	
3.732	0.951	404.995	
3.65837	0.951	405	
3.79301	0.95	405.005	
3.91713	0.95	405.01	
3.80143	0.95	405.015	
3.72359	0.95	405.02	
3.87506	0.95	405.025	
3.93817	0.95	405.03	
3.79722	0.95	405.035	
3.68151	0.95	405.04	
3.82877	0.95	405.045	
3.95289	0.95	405.05	
3.83719	0.95	405.055	
3.79091	0.95	405.06	
3.91082	0.95	405.065	
3.99497	0.95	405.07	
3.81826	0.95	405.075	
3.70886	0.95	405.08	
3.77828	0.95	405.085	
3.83929	0.95	405.09	
3.74042	0.95	405.095	
3.69834	0.95	405.1	
3.83719	0.949	405.105	
3.93606	0.949	405.11	
3.80984	0.949	405.115	
3.71938	0.949	405.12	
3.86243	0.949	405.125	
3.92975	0.949	405.13	
3.7867	0.949	405.135	
3.7278	0.949	405.14	
3.88347	0.949	405.145	
3.98024	0.949	405.15	
3.82036	0.949	405.155	
3.73411	0.949	405.16	
3.8435	0.949	405.165	
3.8982	0.949	405.17	
3.73621	0.949	405.175	
3.66889	0.949	405.18	
3.83298	0.949	405.185	
3.95079	0.949	405.19	
3.83719	0.949	405.195	
3.76987	0.949	405.2	
3.88557	0.948	405.205	
3.91503	0.948	405.21	
3.71517	0.948	405.215	
3.60578	0.948	405.22	
3.75725	0.948	405.225	
3.87506	0.948	405.23	
3.76566	0.948	405.235	
3.72569	0.948	405.24	
3.91292	0.948	405.245	
4.00338	0.948	405.25	
3.82877	0.948	405.255	
3.70886	0.948	405.26	
3.82877	0.948	405.265	
3.88137	0.948	405.27	
3.75094	0.948	405.275	
3.70045	0.948	405.28	
3.83929	0.948	405.285	
3.94027	0.948	405.29	
3.81615	0.948	405.295	
3.72359	0.948	405.3	
3.82457	0.947	405.305	
3.87085	0.947	405.31	
3.69203	0.947	405.315	
3.62051	0.947	405.32	
3.83719	0.947	405.325	
3.97393	0.947	405.33	
3.83088	0.947	405.335	
3.75935	0.947	405.34	
3.94027	0.947	405.345	
4.02652	0.947	405.35	
3.82877	0.947	405.355	
3.68993	0.947	405.36	
3.83088	0.947	405.365	
3.93606	0.947	405.37	
3.78249	0.947	405.375	
3.68782	0.947	405.38	
3.83298	0.947	405.385	
3.93817	0.947	405.39	
3.81826	0.947	405.395	
3.70886	0.947	405.4	
3.80774	0.946	405.405	
3.86243	0.946	405.41	
3.66889	0.946	405.415	
3.59105	0.946	405.42	
3.83929	0.946	405.425	
3.99497	0.946	405.43	
3.85612	0.946	405.435	
3.76987	0.946	405.44	
3.94238	0.946	405.445	
4.01811	0.946	405.45	
3.77828	0.946	405.455	
3.63944	0.946	405.46	
3.7888	0.946	405.465	
3.90661	0.946	405.47	
3.75725	0.946	405.475	
3.69834	0.946	405.48	
3.87085	0.946	405.485	
3.98655	0.946	405.49	
3.82036	0.946	405.495	
3.69834	0.946	405.5	
3.81194	0.945	405.505	
3.89609	0.945	405.51	
3.70465	0.945	405.515	
3.61209	0.945	405.52	
3.84771	0.945	405.525	
4.02021	0.945	405.53	
3.82667	0.945	405.535	
3.68362	0.945	405.54	
3.82667	0.945	405.545	
3.93396	0.945	405.55	
3.74883	0.945	405.555	
3.64785	0.945	405.56	
3.8414	0.945	405.565	
3.98445	0.945	405.57	
3.81405	0.945	405.575	
3.68993	0.945	405.58	
3.80353	0.945	405.585	
3.91923	0.945	405.59	
3.74252	0.945	405.595	
3.60157	0.945	405.6	
3.75514	0.944	405.605	
3.90872	0.944	405.61	
3.77828	0.944	405.615	
3.64785	0.944	405.62	
3.82457	0.944	405.625	
3.94658	0.944	405.63	
3.79511	0.944	405.635	
3.63734	0.944	405.64	
3.77618	0.944	405.645	
3.90661	0.944	405.65	
3.77197	0.944	405.655	
3.66468	0.944	405.66	
3.85402	0.944	405.665	
4.00128	0.944	405.67	
3.84981	0.944	405.675	
3.67941	0.944	405.68	
3.76777	0.944	405.685	
3.86454	0.944	405.69	
3.73621	0.944	405.695	
3.6184	0.944	405.7	
3.77197	0.943	405.705	
3.92134	0.943	405.71	
3.79301	0.943	405.715	
3.68362	0.943	405.72	
3.82246	0.943	405.725	
3.90451	0.943	405.73	
3.71938	0.943	405.735	
3.57843	0.943	405.74	
3.76566	0.943	405.745	
3.94658	0.943	405.75	
3.85402	0.943	405.755	
3.75304	0.943	405.76	
3.87085	0.943	405.765	
3.97183	0.943	405.77	
3.80143	0.943	405.775	
3.60788	0.943	405.78	
3.69414	0.943	405.785	
3.82877	0.943	405.79	
3.77408	0.943	405.795	
3.71517	0.943	405.8	
3.83929	0.942	405.805	
3.9592	0.942	405.81	
3.81194	0.942	405.815	
3.64575	0.942	405.82	
3.75725	0.942	405.825	
3.87295	0.942	405.83	
3.74463	0.942	405.835	
3.6731	0.942	405.84	
3.86664	0.942	405.845	
4.0139	0.942	405.85	
3.90661	0.942	405.855	
3.75094	0.942	405.86	
3.80774	0.942	405.865	
3.86664	0.942	405.87	
3.74463	0.942	405.875	
3.63944	0.942	405.88	
3.79091	0.942	405.885	
3.94027	0.942	405.89	
3.87085	0.942	405.895	
3.74463	0.942	405.9	
3.81194	0.941	405.905	
3.86664	0.941	405.91	
3.68993	0.941	405.915	
3.58685	0.941	405.92	
3.76356	0.941	405.925	
3.93817	0.941	405.93	
3.88557	0.941	405.935	
3.7888	0.941	405.94	
3.86243	0.941	405.945	
3.91923	0.941	405.95	
3.75094	0.941	405.955	
3.60578	0.941	405.96	
3.70045	0.941	405.965	
3.82246	0.941	405.97	
3.7867	0.941	405.975	
3.75304	0.941	405.98	
3.85612	0.941	405.985	
3.9592	0.941	405.99	
3.80353	0.941	405.995	
3.69624	0.941	406	
3.74673	0.94	406.005	
3.77197	0.94	406.01	
3.65417	0.94	406.015	
3.61209	0.94	406.02	
3.80774	0.94	406.025	
3.93396	0.94	406.03	
3.82036	0.94	406.035	
3.73411	0.94	406.04	
3.83719	0.94	406.045	
3.88768	0.94	406.05	
3.72569	0.94	406.055	
3.62261	0.94	406.06	
3.75935	0.94	406.065	
3.87506	0.94	406.07	
3.7867	0.94	406.075	
3.72569	0.94	406.08	
3.84771	0.94	406.085	
3.89399	0.94	406.09	
3.73831	0.94	406.095	
3.63944	0.94	406.1	
3.75304	0.939	406.105	
3.82036	0.939	406.11	
3.66468	0.939	406.115	
3.64575	0.939	406.12	
3.8456	0.939	406.125	
3.95289	0.939	406.13	
3.79091	0.939	406.135	
3.65206	0.939	406.14	
3.77408	0.939	406.145	
3.85612	0.939	406.15	
3.71307	0.939	406.155	
3.66258	0.939	406.16	
3.85612	0.939	406.165	
3.94658	0.939	406.17	
3.79932	0.939	406.175	
3.71517	0.939	406.18	
3.81615	0.939	406.185	
3.87506	0.939	406.19	
3.71307	0.939	406.195	
3.63313	0.939	406.2	
3.81826	0.938	406.205	
3.9024	0.938	406.21	
3.73621	0.938	406.215	
3.63944	0.938	406.22	
3.81826	0.938	406.225	
3.88768	0.938	406.23	
3.68993	0.938	406.235	
3.58474	0.938	406.24	
3.78249	0.938	406.245	
3.92555	0.938	406.25	
3.80774	0.938	406.255	
3.74042	0.938	406.26	
3.88557	0.938	406.265	
3.95289	0.938	406.27	
3.73831	0.938	406.275	
3.59526	0.938	406.28	
3.74883	0.938	406.285	
3.85192	0.938	406.29	
3.73411	0.938	406.295	
3.67941	0.938	406.3	
3.83719	0.937	406.305	
3.91292	0.937	406.31	
3.70676	0.937	406.315	
3.59736	0.937	406.32	
3.76146	0.937	406.325	
3.88137	0.937	406.33	
3.72359	0.937	406.335	
3.65627	0.937	406.34	
3.85192	0.937	406.345	
3.95079	0.937	406.35	
3.80353	0.937	406.355	
3.69624	0.937	406.36	
3.80774	0.937	406.365	
3.8435	0.937	406.37	
3.66048	0.937	406.375	
3.55739	0.937	406.38	
3.73411	0.937	406.385	
3.85192	0.937	406.39	
3.75935	0.937	406.395	
3.71938	0.937	406.4	
3.88978	0.936	406.405	
3.95079	0.936	406.41	
3.73411	0.936	406.415	
3.6163	0.936	406.42	
3.76987	0.936	406.425	
3.87506	0.936	406.43	
3.68572	0.936	406.435	
3.60157	0.936	406.44	
3.82877	0.936	406.445	
3.9592	0.936	406.45	
3.7888	0.936	406.455	
3.671	0.936	406.46	
3.81194	0.936	406.465	
3.88347	0.936	406.47	
3.69414	0.936	406.475	
3.57002	0.936	406.48	
3.76987	0.936	406.485	
3.92765	0.936	406.49	
3.80563	0.936	406.495	
3.71097	0.936	406.5	
3.87926	0.935	406.505	
3.95079	0.935	406.51	
3.69203	0.935	406.515	
3.53215	0.935	406.52	
3.68782	0.935	406.525	
3.85612	0.935	406.53	
3.73411	0.935	406.535	
3.64785	0.935	406.54	
3.8456	0.935	406.545	
4.00338	0.935	406.55	
3.81826	0.935	406.555	
3.64996	0.935	406.56	
3.77197	0.935	406.565	
3.86033	0.935	406.57	
3.70886	0.935	406.575	
3.59526	0.935	406.58	
3.76566	0.935	406.585	
3.9571	0.935	406.59	
3.84981	0.935	406.595	
3.70886	0.935	406.6	
3.78249	0.934	406.605	
3.8435	0.934	406.61	
3.62471	0.934	406.615	
3.47114	0.934	406.62	
3.64785	0.934	406.625	
3.86664	0.934	406.63	
3.79301	0.934	406.635	
3.70465	0.934	406.64	
3.85192	0.934	406.645	
3.94869	0.934	406.65	
3.75725	0.934	406.655	
3.57212	0.934	406.66	
3.69624	0.934	406.665	
3.84771	0.934	406.67	
3.73411	0.934	406.675	
3.64575	0.934	406.68	
3.83719	0.934	406.685	
3.98445	0.934	406.69	
3.83509	0.934	406.695	
3.64575	0.934	406.7	
3.69834	0.933	406.705	
3.77618	0.933	406.71	
3.60368	0.933	406.715	
3.53005	0.933	406.72	
3.76146	0.933	406.725	
3.97603	0.933	406.73	
3.86243	0.933	406.735	
3.70465	0.933	406.74	
3.79301	0.933	406.745	
3.85192	0.933	406.75	
3.66258	0.933	406.755	
3.53425	0.933	406.76	
3.72359	0.933	406.765	
3.93186	0.933	406.77	
3.87716	0.933	406.775	
3.76987	0.933	406.78	
3.85402	0.933	406.785	
3.91082	0.933	406.79	
3.72148	0.933	406.795	
3.53005	0.933	406.8	
3.63944	0.932	406.805	
3.7867	0.932	406.81	
3.69203	0.932	406.815	
3.62682	0.932	406.82	
3.81405	0.932	406.825	
3.96131	0.932	406.83	
3.75304	0.932	406.835	
3.58264	0.932	406.84	
3.66468	0.932	406.845	
3.80563	0.932	406.85	
3.72569	0.932	406.855	
3.6731	0.932	406.86	
3.85402	0.932	406.865	
3.99918	0.932	406.87	
3.88137	0.932	406.875	
3.70676	0.932	406.88	
3.74252	0.932	406.885	
3.78039	0.932	406.89	
3.65417	0.932	406.895	
3.5616	0.932	406.9	
3.74252	0.931	406.905	
3.87506	0.931	406.91	
3.74673	0.931	406.915	
3.63734	0.931	406.92	
3.77197	0.931	406.925	
3.85192	0.931	406.93	
3.68993	0.931	406.935	
3.58474	0.931	406.94	
3.77408	0.931	406.945	
3.95079	0.931	406.95	
3.83509	0.931	406.955	
3.71517	0.931	406.96	
3.82667	0.931	406.965	
3.89189	0.931	406.97	
3.71517	0.931	406.975	
3.57422	0.931	406.98	
3.68993	0.931	406.985	
3.82877	0.931	406.99	
3.76566	0.931	406.995	
3.6752	0.931	407	
3.79301	0.93	407.005	
3.87506	0.93	407.01	
3.71517	0.93	407.015	
3.58053	0.93	407.02	
3.72569	0.93	407.025	
3.8414	0.93	407.03	
3.75725	0.93	407.035	
3.66889	0.93	407.04	
3.80563	0.93	407.045	
3.91713	0.93	407.05	
3.79511	0.93	407.055	
3.671	0.93	407.06	
3.74463	0.93	407.065	
3.83929	0.93	407.07	
3.732	0.93	407.075	
3.63944	0.93	407.08	
3.75514	0.93	407.085	
3.86874	0.93	407.09	
3.77618	0.93	407.095	
3.69414	0.93	407.1	
3.7888	0.929	407.105	
3.85192	0.929	407.11	
3.70045	0.929	407.115	
3.58895	0.929	407.12	
3.73621	0.929	407.125	
3.82877	0.929	407.13	
3.72359	0.929	407.135	
3.64785	0.929	407.14	
3.79722	0.929	407.145	
3.91292	0.929	407.15	
3.77618	0.929	407.155	
3.69834	0.929	407.16	
3.81194	0.929	407.165	
3.88137	0.929	407.17	
3.76987	0.929	407.175	
3.65837	0.929	407.18	
3.76146	0.929	407.185	
3.81194	0.929	407.19	
3.71097	0.929	407.195	
3.63944	0.929	407.2	
3.76146	0.928	407.205	
3.82036	0.928	407.21	
3.65837	0.928	407.215	
3.57422	0.928	407.22	
3.71728	0.928	407.225	
3.81194	0.928	407.23	
3.65837	0.928	407.235	
3.60999	0.928	407.24	
3.77828	0.928	407.245	
3.93396	0.928	407.25	
3.81194	0.928	407.255	
3.72359	0.928	407.26	
3.83298	0.928	407.265	
3.90872	0.928	407.27	
3.75935	0.928	407.275	
3.62682	0.928	407.28	
3.72148	0.928	407.285	
3.82457	0.928	407.29	
3.71938	0.928	407.295	
3.65417	0.928	407.3	
3.76777	0.927	407.305	
3.8456	0.927	407.31	
3.68362	0.927	407.315	
3.55739	0.927	407.32	
3.69414	0.927	407.325	
3.80563	0.927	407.33	
3.66258	0.927	407.335	
3.6163	0.927	407.34	
3.82036	0.927	407.345	
3.9571	0.927	407.35	
3.81194	0.927	407.355	
3.69414	0.927	407.36	
3.80563	0.927	407.365	
3.82877	0.927	407.37	
3.66468	0.927	407.375	
3.57843	0.927	407.38	
3.71728	0.927	407.385	
3.83509	0.927	407.39	
3.75514	0.927	407.395	
3.68572	0.927	407.4	
3.77197	0.926	407.405	
3.76987	0.926	407.41	
3.55319	0.926	407.415	
3.46062	0.926	407.42	
3.67731	0.926	407.425	
3.82877	0.926	407.43	
3.71307	0.926	407.435	
3.68151	0.926	407.44	
3.90661	0.926	407.445	
3.99286	0.926	407.45	
3.78039	0.926	407.455	
3.62471	0.926	407.46	
3.78039	0.926	407.465	
3.85823	0.926	407.47	
3.67731	0.926	407.475	
3.58895	0.926	407.48	
3.76987	0.926	407.485	
3.90872	0.926	407.49	
3.71307	0.926	407.495	
3.55108	0.926	407.5	
3.67731	0.925	407.505	
3.76356	0.925	407.51	
3.58895	0.925	407.515	
3.53846	0.925	407.52	
3.79932	0.925	407.525	
4.0139	0.925	407.53	
3.82877	0.925	407.535	
3.6752	0.925	407.54	
3.82246	0.925	407.545	
3.91292	0.925	407.55	
3.70465	0.925	407.555	
3.53846	0.925	407.56	
3.7299	0.925	407.565	
3.87716	0.925	407.57	
3.74673	0.925	407.575	
3.61209	0.925	407.58	
3.75304	0.925	407.585	
3.84981	0.925	407.59	
3.66679	0.925	407.595	
3.51953	0.925	407.6	
3.65837	0.924	407.605	
3.7867	0.924	407.61	
3.6731	0.924	407.615	
3.57422	0.924	407.62	
3.78039	0.924	407.625	
3.93396	0.924	407.63	
3.76356	0.924	407.635	
3.59105	0.924	407.64	
3.7299	0.924	407.645	
3.86454	0.924	407.65	
3.69624	0.924	407.655	
3.58053	0.924	407.66	
3.76777	0.924	407.665	
3.92134	0.924	407.67	
3.76987	0.924	407.675	
3.60788	0.924	407.68	
3.732	0.924	407.685	
3.85192	0.924	407.69	
3.68151	0.924	407.695	
3.54477	0.924	407.7	
3.70255	0.923	407.705	
3.85612	0.923	407.71	
3.71938	0.923	407.715	
3.58895	0.923	407.72	
3.74463	0.923	407.725	
3.88137	0.923	407.73	
3.72359	0.923	407.735	
3.54688	0.923	407.74	
3.67941	0.923	407.745	
3.85402	0.923	407.75	
3.76356	0.923	407.755	
3.65837	0.923	407.76	
3.7867	0.923	407.765	
3.90872	0.923	407.77	
3.76356	0.923	407.775	
3.58895	0.923	407.78	
3.66468	0.923	407.785	
3.79301	0.923	407.79	
3.71517	0.923	407.795	
3.59736	0.923	407.8	
3.72359	0.922	407.805	
3.82667	0.922	407.81	
3.70255	0.922	407.815	
3.52794	0.922	407.82	
3.64996	0.922	407.825	
3.80563	0.922	407.83	
3.72148	0.922	407.835	
3.60368	0.922	407.84	
3.76356	0.922	407.845	
3.91713	0.922	407.85	
3.81405	0.922	407.855	
3.66258	0.922	407.86	
3.72359	0.922	407.865	
3.81194	0.922	407.87	
3.70465	0.922	407.875	
