gel_from_2_251	gel_from_2_251	gel_from_2_251	
Force	Distance	Time	
g	mm	sec	

2.34775	0.851	85.105	
2.29937	0.851	85.11	
2.52447	0.851	85.115	
2.5981	0.851	85.12	
2.35407	0.851	85.125	
2.25098	0.851	85.13	
2.46977	0.851	85.135	
2.5413	0.851	85.14	
2.31409	0.851	85.145	
2.24678	0.851	85.15	
2.46556	0.851	85.155	
2.56233	0.851	85.16	
2.36879	0.851	85.165	
2.29516	0.851	85.17	
2.49081	0.851	85.175	
2.56654	0.851	85.18	
2.37089	0.851	85.185	
2.30147	0.851	85.19	
2.49501	0.851	85.195	
2.59389	0.851	85.2	
2.40035	0.852	85.205	
2.32461	0.852	85.21	
2.52236	0.852	85.215	
2.57706	0.852	85.22	
2.32672	0.852	85.225	
2.22153	0.852	85.23	
2.47187	0.852	85.235	
2.58127	0.852	85.24	
2.38562	0.852	85.245	
2.29306	0.852	85.25	
2.49712	0.852	85.255	
2.55602	0.852	85.26	
2.32461	0.852	85.265	
2.23205	0.852	85.27	
2.45925	0.852	85.275	
2.6002	0.852	85.28	
2.41297	0.852	85.285	
2.3183	0.852	85.29	
2.51184	0.852	85.295	
2.58758	0.852	85.3	
2.37931	0.853	85.305	
2.25098	0.853	85.31	
2.47608	0.853	85.315	
2.56864	0.853	85.32	
2.36669	0.853	85.325	
2.30147	0.853	85.33	
2.53709	0.853	85.335	
2.64859	0.853	85.34	
2.4298	0.853	85.345	
2.30778	0.853	85.35	
2.4866	0.853	85.355	
2.52447	0.853	85.36	
2.3183	0.853	85.365	
2.21522	0.853	85.37	
2.47187	0.853	85.375	
2.63596	0.853	85.38	
2.45294	0.853	85.385	
2.35617	0.853	85.39	
2.52447	0.853	85.395	
2.58127	0.853	85.4	
2.34144	0.854	85.405	
2.21312	0.854	85.41	
2.45504	0.854	85.415	
2.57496	0.854	85.42	
2.38983	0.854	85.425	
2.28675	0.854	85.43	
2.50764	0.854	85.435	
2.62755	0.854	85.44	
2.39824	0.854	85.445	
2.24257	0.854	85.45	
2.42138	0.854	85.455	
2.55392	0.854	85.46	
2.37931	0.854	85.465	
2.29726	0.854	85.47	
2.52447	0.854	85.475	
2.66542	0.854	85.48	
2.4887	0.854	85.485	
2.35617	0.854	85.49	
2.49712	0.854	85.495	
2.57706	0.854	85.5	
2.39193	0.855	85.505	
2.29726	0.855	85.51	
2.52867	0.855	85.515	
2.66962	0.855	85.52	
2.45925	0.855	85.525	
2.33513	0.855	85.53	
2.50553	0.855	85.535	
2.58127	0.855	85.54	
2.33513	0.855	85.545	
2.2047	0.855	85.55	
2.44453	0.855	85.555	
2.61703	0.855	85.56	
2.4866	0.855	85.565	
2.41718	0.855	85.57	
2.5981	0.855	85.575	
2.69066	0.855	85.58	
2.44663	0.855	85.585	
2.25519	0.855	85.59	
2.39614	0.855	85.595	
2.50764	0.855	85.6	
2.36038	0.856	85.605	
2.30147	0.856	85.61	
2.58337	0.856	85.615	
2.74325	0.856	85.62	
2.50974	0.856	85.625	
2.32251	0.856	85.63	
2.46977	0.856	85.635	
2.5434	0.856	85.64	
2.3183	0.856	85.645	
2.18997	0.856	85.65	
2.45084	0.856	85.655	
2.66962	0.856	85.66	
2.51816	0.856	85.665	
2.41507	0.856	85.67	
2.57075	0.856	85.675	
2.65279	0.856	85.68	
2.40666	0.856	85.685	
2.22784	0.856	85.69	
2.40035	0.856	85.695	
2.55392	0.856	85.7	
2.42559	0.857	85.705	
2.36038	0.857	85.71	
2.60651	0.857	85.715	
2.74325	0.857	85.72	
2.4887	0.857	85.725	
2.28043	0.857	85.73	
2.4298	0.857	85.735	
2.51816	0.857	85.74	
2.33724	0.857	85.745	
2.23626	0.857	85.75	
2.51184	0.857	85.755	
2.69908	0.857	85.76	
2.53709	0.857	85.765	
2.39404	0.857	85.77	
2.52867	0.857	85.775	
2.61072	0.857	85.78	
2.37721	0.857	85.785	
2.2068	0.857	85.79	
2.41087	0.857	85.795	
2.59389	0.857	85.8	
2.48029	0.858	85.805	
2.39824	0.858	85.81	
2.6002	0.858	85.815	
2.72222	0.858	85.82	
2.45294	0.858	85.825	
2.2615	0.858	85.83	
2.41718	0.858	85.835	
2.55813	0.858	85.84	
2.38983	0.858	85.845	
2.30358	0.858	85.85	
2.53919	0.858	85.855	
2.70959	0.858	85.86	
2.54761	0.858	85.865	
2.37931	0.858	85.87	
2.4887	0.858	85.875	
2.56654	0.858	85.88	
2.38983	0.858	85.885	
2.28254	0.858	85.89	
2.46135	0.858	85.895	
2.63386	0.858	85.9	
2.51395	0.859	85.905	
2.40455	0.859	85.91	
2.56864	0.859	85.915	
2.62124	0.859	85.92	
2.38772	0.859	85.925	
2.22784	0.859	85.93	
2.42349	0.859	85.935	
2.6002	0.859	85.94	
2.50133	0.859	85.945	
2.41297	0.859	85.95	
2.57496	0.859	85.955	
2.67173	0.859	85.96	
2.46556	0.859	85.965	
2.28675	0.859	85.97	
2.38983	0.859	85.975	
2.50553	0.859	85.98	
2.42349	0.859	85.985	
2.37089	0.859	85.99	
2.55181	0.859	85.995	
2.68014	0.859	86	
2.51816	0.86	86.005	
2.38562	0.86	86.01	
2.49291	0.86	86.015	
2.57285	0.86	86.02	
2.41087	0.86	86.025	
2.32882	0.86	86.03	
2.5413	0.86	86.035	
2.72222	0.86	86.04	
2.6002	0.86	86.045	
2.48239	0.86	86.05	
2.53709	0.86	86.055	
2.53919	0.86	86.06	
2.35196	0.86	86.065	
2.25098	0.86	86.07	
2.40876	0.86	86.075	
2.58758	0.86	86.08	
2.55181	0.86	86.085	
2.53078	0.86	86.09	
2.64648	0.86	86.095	
2.65279	0.86	86.1	
2.45084	0.861	86.105	
2.32672	0.861	86.11	
2.47187	0.861	86.115	
2.56444	0.861	86.12	
2.47187	0.861	86.125	
2.44663	0.861	86.13	
2.64438	0.861	86.135	
2.72222	0.861	86.14	
2.51605	0.861	86.145	
2.33934	0.861	86.15	
2.42138	0.861	86.155	
2.50764	0.861	86.16	
2.39824	0.861	86.165	
2.34775	0.861	86.17	
2.53288	0.861	86.175	
2.657	0.861	86.18	
2.54761	0.861	86.185	
2.44873	0.861	86.19	
2.55392	0.861	86.195	
2.6002	0.861	86.2	
2.46346	0.862	86.205	
2.38352	0.862	86.21	
2.55181	0.862	86.215	
2.62965	0.862	86.22	
2.46977	0.862	86.225	
2.40245	0.862	86.23	
2.54971	0.862	86.235	
2.60651	0.862	86.24	
2.42138	0.862	86.245	
2.34565	0.862	86.25	
2.50764	0.862	86.255	
2.5981	0.862	86.26	
2.46767	0.862	86.265	
2.42349	0.862	86.27	
2.57285	0.862	86.275	
2.63176	0.862	86.28	
2.47187	0.862	86.285	
2.42559	0.862	86.29	
2.56023	0.862	86.295	
2.62545	0.862	86.3	
2.47608	0.863	86.305	
2.44663	0.863	86.31	
2.63176	0.863	86.315	
2.67173	0.863	86.32	
2.44663	0.863	86.325	
2.35196	0.863	86.33	
2.5434	0.863	86.335	
2.61913	0.863	86.34	
2.4277	0.863	86.345	
2.38352	0.863	86.35	
2.58968	0.863	86.355	
2.67593	0.863	86.36	
2.47818	0.863	86.365	
2.40245	0.863	86.37	
2.56654	0.863	86.375	
2.64017	0.863	86.38	
2.45084	0.863	86.385	
2.38772	0.863	86.39	
2.55181	0.863	86.395	
2.62965	0.863	86.4	
2.46767	0.864	86.405	
2.40666	0.864	86.41	
2.63176	0.864	86.415	
2.69487	0.864	86.42	
2.43611	0.864	86.425	
2.35196	0.864	86.43	
2.55392	0.864	86.435	
2.64648	0.864	86.44	
2.43401	0.864	86.445	
2.36879	0.864	86.45	
2.61703	0.864	86.455	
2.72222	0.864	86.46	
2.50764	0.864	86.465	
2.41087	0.864	86.47	
2.57916	0.864	86.475	
2.64017	0.864	86.48	
2.4319	0.864	86.485	
2.36248	0.864	86.49	
2.56444	0.864	86.495	
2.66542	0.864	86.5	
2.49501	0.865	86.505	
2.41928	0.865	86.51	
2.6591	0.865	86.515	
2.72853	0.865	86.52	
2.49291	0.865	86.525	
2.39404	0.865	86.53	
2.61913	0.865	86.535	
2.68645	0.865	86.54	
2.45294	0.865	86.545	
2.32461	0.865	86.55	
2.53709	0.865	86.555	
2.67593	0.865	86.56	
2.49081	0.865	86.565	
2.39404	0.865	86.57	
2.60651	0.865	86.575	
2.69066	0.865	86.58	
2.49081	0.865	86.585	
2.36458	0.865	86.59	
2.55392	0.865	86.595	
2.66121	0.865	86.6	
2.50553	0.866	86.605	
2.44873	0.866	86.61	
2.69697	0.866	86.615	
2.7706	0.866	86.62	
2.53709	0.866	86.625	
2.41087	0.866	86.63	
2.57496	0.866	86.635	
2.66962	0.866	86.64	
2.45504	0.866	86.645	
2.34355	0.866	86.65	
2.54761	0.866	86.655	
2.68856	0.866	86.66	
2.51605	0.866	86.665	
2.41928	0.866	86.67	
2.61282	0.866	86.675	
2.70959	0.866	86.68	
2.51184	0.866	86.685	
2.37721	0.866	86.69	
2.54971	0.866	86.695	
2.64859	0.866	86.7	
2.47818	0.867	86.705	
2.39404	0.867	86.71	
2.59179	0.867	86.715	
2.7117	0.867	86.72	
2.51184	0.867	86.725	
2.36669	0.867	86.73	
2.56864	0.867	86.735	
2.69908	0.867	86.74	
2.52026	0.867	86.745	
2.38772	0.867	86.75	
2.56864	0.867	86.755	
2.68856	0.867	86.76	
2.51395	0.867	86.765	
2.40245	0.867	86.77	
2.58547	0.867	86.775	
2.69697	0.867	86.78	
2.52447	0.867	86.785	
2.41087	0.867	86.79	
2.56023	0.867	86.795	
2.64859	0.867	86.8	
2.51395	0.868	86.805	
2.46135	0.868	86.81	
2.65279	0.868	86.815	
2.7685	0.868	86.82	
2.57496	0.868	86.825	
2.46767	0.868	86.83	
2.62965	0.868	86.835	
2.68435	0.868	86.84	
2.48239	0.868	86.845	
2.37721	0.868	86.85	
2.53919	0.868	86.855	
2.66121	0.868	86.86	
2.50343	0.868	86.865	
2.43401	0.868	86.87	
2.61493	0.868	86.875	
2.71801	0.868	86.88	
2.52867	0.868	86.885	
2.42559	0.868	86.89	
2.56654	0.868	86.895	
2.65069	0.868	86.9	
2.48239	0.869	86.905	
2.44453	0.869	86.91	
2.66121	0.869	86.915	
2.7706	0.869	86.92	
2.54971	0.869	86.925	
2.41928	0.869	86.93	
2.56023	0.869	86.935	
2.63176	0.869	86.94	
2.43821	0.869	86.945	
2.36038	0.869	86.95	
2.60651	0.869	86.955	
2.75798	0.869	86.96	
2.61493	0.869	86.965	
2.51605	0.869	86.97	
2.67804	0.869	86.975	
2.72432	0.869	86.98	
2.4866	0.869	86.985	
2.37931	0.869	86.99	
2.54971	0.869	86.995	
2.69697	0.869	87	
2.56023	0.87	87.005	
2.49922	0.87	87.01	
2.71801	0.87	87.015	
2.78112	0.87	87.02	
2.50764	0.87	87.025	
2.34355	0.87	87.03	
2.53288	0.87	87.035	
2.6549	0.87	87.04	
2.51816	0.87	87.045	
2.48029	0.87	87.05	
2.7117	0.87	87.055	
2.83792	0.87	87.06	
2.62545	0.87	87.065	
2.47187	0.87	87.07	
2.57285	0.87	87.075	
2.63386	0.87	87.08	
2.43611	0.87	87.085	
2.35407	0.87	87.09	
2.58968	0.87	87.095	
2.75588	0.87	87.1	
2.63176	0.871	87.105	
2.53919	0.871	87.11	
2.70749	0.871	87.115	
2.75588	0.871	87.12	
2.49081	0.871	87.125	
2.34565	0.871	87.13	
2.53078	0.871	87.135	
2.68014	0.871	87.14	
2.56233	0.871	87.145	
2.51395	0.871	87.15	
2.72011	0.871	87.155	
2.79374	0.871	87.16	
2.56444	0.871	87.165	
2.4277	0.871	87.17	
2.53078	0.871	87.175	
2.60651	0.871	87.18	
2.47398	0.871	87.185	
2.44242	0.871	87.19	
2.67173	0.871	87.195	
2.79795	0.871	87.2	
2.63596	0.872	87.205	
2.53078	0.872	87.21	
2.68645	0.872	87.215	
2.74325	0.872	87.22	
2.50553	0.872	87.225	
2.39614	0.872	87.23	
2.58127	0.872	87.235	
2.73905	0.872	87.24	
2.60862	0.872	87.245	
2.50553	0.872	87.25	
2.66331	0.872	87.255	
2.73905	0.872	87.26	
2.52447	0.872	87.265	
2.38983	0.872	87.27	
2.53078	0.872	87.275	
2.63176	0.872	87.28	
2.51816	0.872	87.285	
2.49081	0.872	87.29	
2.68225	0.872	87.295	
2.78533	0.872	87.3	
2.60441	0.873	87.305	
2.49501	0.873	87.31	
2.657	0.873	87.315	
2.73063	0.873	87.32	
2.53709	0.873	87.325	
2.46556	0.873	87.33	
2.68435	0.873	87.335	
2.77481	0.873	87.34	
2.58758	0.873	87.345	
2.45294	0.873	87.35	
2.60862	0.873	87.355	
2.66331	0.873	87.36	
2.50343	0.873	87.365	
2.43611	0.873	87.37	
2.61493	0.873	87.375	
2.74746	0.873	87.38	
2.59599	0.873	87.385	
2.50553	0.873	87.39	
2.6549	0.873	87.395	
2.72853	0.873	87.4	
2.56023	0.874	87.405	
2.50764	0.874	87.41	
2.69908	0.874	87.415	
2.77691	0.874	87.42	
2.5981	0.874	87.425	
2.52026	0.874	87.43	
2.68014	0.874	87.435	
2.72642	0.874	87.44	
2.52867	0.874	87.445	
2.44453	0.874	87.45	
2.61072	0.874	87.455	
2.69487	0.874	87.46	
2.53919	0.874	87.465	
2.49291	0.874	87.47	
2.66121	0.874	87.475	
2.75167	0.874	87.48	
2.58547	0.874	87.485	
2.49291	0.874	87.49	
2.64438	0.874	87.495	
2.70118	0.874	87.5	
2.53709	0.875	87.505	
2.49291	0.875	87.51	
2.70328	0.875	87.515	
2.79374	0.875	87.52	
2.60651	0.875	87.525	
2.50974	0.875	87.53	
2.66752	0.875	87.535	
2.70959	0.875	87.54	
2.51395	0.875	87.545	
2.43401	0.875	87.55	
2.60441	0.875	87.555	
2.70749	0.875	87.56	
2.54761	0.875	87.565	
2.52236	0.875	87.57	
2.72222	0.875	87.575	
2.80426	0.875	87.58	
2.60862	0.875	87.585	
2.49081	0.875	87.59	
2.6023	0.875	87.595	
2.63807	0.875	87.6	
2.49291	0.876	87.605	
2.46977	0.876	87.61	
2.73694	0.876	87.615	
2.87158	0.876	87.62	
2.66962	0.876	87.625	
2.5434	0.876	87.63	
2.6549	0.876	87.635	
2.66331	0.876	87.64	
2.43401	0.876	87.645	
2.37931	0.876	87.65	
2.63176	0.876	87.655	
2.78112	0.876	87.66	
2.66542	0.876	87.665	
2.6023	0.876	87.67	
2.74536	0.876	87.675	
2.75377	0.876	87.68	
2.50974	0.876	87.685	
2.39193	0.876	87.69	
2.57075	0.876	87.695	
2.70959	0.876	87.7	
2.61282	0.877	87.705	
2.5981	0.877	87.71	
2.84634	0.877	87.715	
2.87789	0.877	87.72	
2.5981	0.877	87.725	
2.42559	0.877	87.73	
2.60862	0.877	87.735	
2.70328	0.877	87.74	
2.52236	0.877	87.745	
2.47398	0.877	87.75	
2.74746	0.877	87.755	
2.84844	0.877	87.76	
2.63176	0.877	87.765	
2.4845	0.877	87.77	
2.63596	0.877	87.775	
2.7138	0.877	87.78	
2.53288	0.877	87.785	
2.44453	0.877	87.79	
2.67173	0.877	87.795	
2.82109	0.877	87.8	
2.6549	0.878	87.805	
2.56023	0.878	87.81	
2.76008	0.878	87.815	
2.80005	0.878	87.82	
2.52867	0.878	87.825	
2.40035	0.878	87.83	
2.62545	0.878	87.835	
2.75377	0.878	87.84	
2.58337	0.878	87.845	
2.50343	0.878	87.85	
2.72642	0.878	87.855	
2.81057	0.878	87.86	
2.6023	0.878	87.865	
2.4887	0.878	87.87	
2.66121	0.878	87.875	
2.73273	0.878	87.88	
2.5455	0.878	87.885	
2.46767	0.878	87.89	
2.67383	0.878	87.895	
2.79164	0.878	87.9	
2.59599	0.879	87.905	
2.49081	0.879	87.91	
2.69276	0.879	87.915	
2.78743	0.879	87.92	
2.56864	0.879	87.925	
2.46767	0.879	87.93	
2.72432	0.879	87.935	
2.88841	0.879	87.94	
2.69908	0.879	87.945	
2.58337	0.879	87.95	
2.73484	0.879	87.955	
2.77271	0.879	87.96	
2.52867	0.879	87.965	
2.38352	0.879	87.97	
2.57916	0.879	87.975	
2.7138	0.879	87.98	
2.58968	0.879	87.985	
2.5434	0.879	87.99	
2.74325	0.879	87.995	
2.80847	0.879	88	
2.61703	0.88	88.005	
2.49922	0.88	88.01	
2.68014	0.88	88.015	
2.80637	0.88	88.02	
2.61282	0.88	88.025	
2.52447	0.88	88.03	
2.72011	0.88	88.035	
2.83792	0.88	88.04	
2.62334	0.88	88.045	
2.4845	0.88	88.05	
2.63386	0.88	88.055	
2.73905	0.88	88.06	
2.58337	0.88	88.065	
2.4845	0.88	88.07	
2.68014	0.88	88.075	
2.79585	0.88	88.08	
2.63596	0.88	88.085	
2.51184	0.88	88.09	
2.66962	0.88	88.095	
2.80426	0.88	88.1	
2.65279	0.881	88.105	
2.55602	0.881	88.11	
2.72853	0.881	88.115	
2.81899	0.881	88.12	
2.63807	0.881	88.125	
2.49922	0.881	88.13	
2.6549	0.881	88.135	
2.76008	0.881	88.14	
2.59389	0.881	88.145	
2.49922	0.881	88.15	
2.66962	0.881	88.155	
2.7706	0.881	88.16	
2.61913	0.881	88.165	
2.51395	0.881	88.17	
2.68435	0.881	88.175	
2.78322	0.881	88.18	
2.64648	0.881	88.185	
2.55181	0.881	88.19	
2.69276	0.881	88.195	
2.77691	0.881	88.2	
2.62124	0.882	88.205	
2.54971	0.882	88.21	
2.73694	0.882	88.215	
2.84213	0.882	88.22	
2.66542	0.882	88.225	
2.57496	0.882	88.23	
2.75167	0.882	88.235	
2.8274	0.882	88.24	
2.6002	0.882	88.245	
2.4866	0.882	88.25	
2.66542	0.882	88.255	
2.7685	0.882	88.26	
2.60441	0.882	88.265	
2.55813	0.882	88.27	
2.76429	0.882	88.275	
2.85685	0.882	88.28	
2.64227	0.882	88.285	
2.50343	0.882	88.29	
2.63176	0.882	88.295	
2.70749	0.882	88.3	
2.58337	0.883	88.305	
2.56864	0.883	88.31	
2.83582	0.883	88.315	
2.96625	0.883	88.32	
2.69697	0.883	88.325	
2.5434	0.883	88.33	
2.70539	0.883	88.335	
2.76639	0.883	88.34	
2.5413	0.883	88.345	
2.46767	0.883	88.35	
2.72642	0.883	88.355	
2.87579	0.883	88.36	
2.70328	0.883	88.365	
2.59179	0.883	88.37	
2.76008	0.883	88.375	
2.81899	0.883	88.38	
2.58547	0.883	88.385	
2.44663	0.883	88.39	
2.64648	0.883	88.395	
2.78322	0.883	88.4	
2.6549	0.884	88.405	
2.6002	0.884	88.41	
2.85054	0.884	88.415	
2.9368	0.884	88.42	
2.68014	0.884	88.425	
2.52026	0.884	88.43	
2.68645	0.884	88.435	
2.7685	0.884	88.44	
2.59599	0.884	88.445	
2.52236	0.884	88.45	
2.75798	0.884	88.455	
2.87579	0.884	88.46	
2.68645	0.884	88.465	
2.57706	0.884	88.47	
2.71801	0.884	88.475	
2.80005	0.884	88.48	
2.59179	0.884	88.485	
2.49922	0.884	88.49	
2.69908	0.884	88.495	
2.83371	0.884	88.5	
2.70328	0.885	88.505	
2.64438	0.885	88.51	
2.84844	0.885	88.515	
2.89472	0.885	88.52	
2.63596	0.885	88.525	
2.51395	0.885	88.53	
2.7117	0.885	88.535	
2.81057	0.885	88.54	
2.60651	0.885	88.545	
2.53499	0.885	88.55	
2.76219	0.885	88.555	
2.87789	0.885	88.56	
2.6549	0.885	88.565	
2.53919	0.885	88.57	
2.72222	0.885	88.575	
2.80005	0.885	88.58	
2.6023	0.885	88.585	
2.51184	0.885	88.59	
2.73694	0.885	88.595	
2.87158	0.885	88.6	
2.71801	0.886	88.605	
2.60651	0.886	88.61	
2.79374	0.886	88.615	
2.87579	0.886	88.62	
2.66331	0.886	88.625	
2.5413	0.886	88.63	
2.74746	0.886	88.635	
2.86106	0.886	88.64	
2.69276	0.886	88.645	
2.56023	0.886	88.65	
2.74746	0.886	88.655	
2.83371	0.886	88.66	
2.63176	0.886	88.665	
2.53288	0.886	88.67	
2.73063	0.886	88.675	
2.85054	0.886	88.68	
2.67383	0.886	88.685	
2.56654	0.886	88.69	
2.73905	0.886	88.695	
2.8274	0.886	88.7	
2.6591	0.887	88.705	
2.56023	0.887	88.71	
2.76429	0.887	88.715	
2.87368	0.887	88.72	
2.68225	0.887	88.725	
2.55602	0.887	88.73	
2.74325	0.887	88.735	
2.84844	0.887	88.74	
2.65279	0.887	88.745	
2.53078	0.887	88.75	
2.68645	0.887	88.755	
2.77691	0.887	88.76	
2.62965	0.887	88.765	
2.55602	0.887	88.77	
2.72642	0.887	88.775	
2.83371	0.887	88.78	
2.69276	0.887	88.785	
2.61493	0.887	88.79	
2.7685	0.887	88.795	
2.84423	0.887	88.8	
2.68645	0.888	88.805	
2.61703	0.888	88.81	
2.81478	0.888	88.815	
2.89893	0.888	88.82	
2.68014	0.888	88.825	
2.59179	0.888	88.83	
2.76639	0.888	88.835	
2.85265	0.888	88.84	
2.6549	0.888	88.845	
2.5455	0.888	88.85	
2.7138	0.888	88.855	
2.84002	0.888	88.86	
2.67804	0.888	88.865	
2.58968	0.888	88.87	
2.74115	0.888	88.875	
2.83582	0.888	88.88	
2.67383	0.888	88.885	
2.58337	0.888	88.89	
2.74536	0.888	88.895	
2.84423	0.888	88.9	
2.7138	0.889	88.905	
2.63807	0.889	88.91	
2.84002	0.889	88.915	
2.90524	0.889	88.92	
2.64648	0.889	88.925	
2.52657	0.889	88.93	
2.69908	0.889	88.935	
2.80216	0.889	88.94	
2.63176	0.889	88.945	
2.5413	0.889	88.95	
2.77271	0.889	88.955	
2.90524	0.889	88.96	
2.72642	0.889	88.965	
2.6002	0.889	88.97	
2.75588	0.889	88.975	
2.83371	0.889	88.98	
2.6549	0.889	88.985	
2.56864	0.889	88.99	
2.73694	0.889	88.995	
2.86317	0.889	89	
2.73273	0.89	89.005	
2.66121	0.89	89.01	
2.85054	0.89	89.015	
2.89893	0.89	89.02	
2.64017	0.89	89.025	
2.50974	0.89	89.03	
2.7117	0.89	89.035	
2.81478	0.89	89.04	
2.66121	0.89	89.045	
2.59599	0.89	89.05	
2.81688	0.89	89.055	
2.92207	0.89	89.06	
2.69066	0.89	89.065	
2.57706	0.89	89.07	
2.75588	0.89	89.075	
2.86527	0.89	89.08	
2.68645	0.89	89.085	
2.58337	0.89	89.09	
2.7706	0.89	89.095	
2.87158	0.89	89.1	
2.69908	0.891	89.105	
2.62124	0.891	89.11	
2.84844	0.891	89.115	
2.94311	0.891	89.12	
2.70118	0.891	89.125	
2.55813	0.891	89.13	
2.74536	0.891	89.135	
2.84844	0.891	89.14	
2.64859	0.891	89.145	
2.55602	0.891	89.15	
2.80216	0.891	89.155	
2.9389	0.891	89.16	
2.74325	0.891	89.165	
2.6023	0.891	89.17	
2.75377	0.891	89.175	
2.84213	0.891	89.18	
2.65069	0.891	89.185	
2.56023	0.891	89.19	
2.73905	0.891	89.195	
2.8821	0.891	89.2	
2.72853	0.892	89.205	
2.657	0.892	89.21	
2.83161	0.892	89.215	
2.92207	0.892	89.22	
2.70539	0.892	89.225	
2.58337	0.892	89.23	
2.76429	0.892	89.235	
2.8842	0.892	89.24	
2.72011	0.892	89.245	
2.62124	0.892	89.25	
2.79585	0.892	89.255	
2.86527	0.892	89.26	
2.66962	0.892	89.265	
2.55813	0.892	89.27	
2.72222	0.892	89.275	
2.84002	0.892	89.28	
2.69908	0.892	89.285	
2.64438	0.892	89.29	
2.80216	0.892	89.295	
2.89051	0.892	89.3	
2.69908	0.893	89.305	
2.60862	0.893	89.31	
2.79374	0.893	89.315	
2.86948	0.893	89.32	
2.72222	0.893	89.325	
2.66121	0.893	89.33	
2.87579	0.893	89.335	
2.94942	0.893	89.34	
2.7138	0.893	89.345	
2.56023	0.893	89.35	
2.68225	0.893	89.355	
2.76219	0.893	89.36	
2.5981	0.893	89.365	
2.57285	0.893	89.37	
2.8232	0.893	89.375	
2.94311	0.893	89.38	
2.79795	0.893	89.385	
2.70118	0.893	89.39	
2.8274	0.893	89.395	
2.88841	0.893	89.4	
2.67804	0.894	89.405	
2.60441	0.894	89.41	
2.83161	0.894	89.415	
2.95152	0.894	89.42	
2.75798	0.894	89.425	
2.66752	0.894	89.43	
2.84002	0.894	89.435	
2.91576	0.894	89.44	
2.67593	0.894	89.445	
2.54971	0.894	89.45	
2.70959	0.894	89.455	
2.8232	0.894	89.46	
2.69487	0.894	89.465	
2.66331	0.894	89.47	
2.89683	0.894	89.475	
3.02305	0.894	89.48	
2.8274	0.894	89.485	
2.68856	0.894	89.49	
2.78322	0.894	89.495	
2.83161	0.894	89.5	
2.62124	0.895	89.505	
2.56023	0.895	89.51	
2.80216	0.895	89.515	
2.95783	0.895	89.52	
2.79374	0.895	89.525	
2.69066	0.895	89.53	
2.86737	0.895	89.535	
2.92628	0.895	89.54	
2.67804	0.895	89.545	
2.53288	0.895	89.55	
2.72432	0.895	89.555	
2.84634	0.895	89.56	
2.72222	0.895	89.565	
2.67804	0.895	89.57	
2.88841	0.895	89.575	
2.96625	0.895	89.58	
2.76008	0.895	89.585	
2.61913	0.895	89.59	
2.74325	0.895	89.595	
2.8232	0.895	89.6	
2.66962	0.896	89.605	
2.65279	0.896	89.61	
2.91155	0.896	89.615	
3.0525	0.896	89.62	
2.79585	0.896	89.625	
2.65069	0.896	89.63	
2.79795	0.896	89.635	
2.86317	0.896	89.64	
2.65069	0.896	89.645	
2.57916	0.896	89.65	
2.83582	0.896	89.655	
3.00622	0.896	89.66	
2.81688	0.896	89.665	
2.67804	0.896	89.67	
2.81057	0.896	89.675	
2.87789	0.896	89.68	
2.64438	0.896	89.685	
2.51605	0.896	89.69	
2.73905	0.896	89.695	
2.941	0.896	89.7	
2.82951	0.897	89.705	
2.76008	0.897	89.71	
2.97046	0.897	89.715	
2.9957	0.897	89.72	
2.72011	0.897	89.725	
2.53499	0.897	89.73	
2.72432	0.897	89.735	
2.86737	0.897	89.74	
2.70749	0.897	89.745	
2.6591	0.897	89.75	
2.89262	0.897	89.755	
2.98729	0.897	89.76	
2.7685	0.897	89.765	
2.61072	0.897	89.77	
2.7706	0.897	89.775	
2.87368	0.897	89.78	
2.7117	0.897	89.785	
2.64017	0.897	89.79	
2.85265	0.897	89.795	
2.98729	0.897	89.8	
2.79585	0.898	89.805	
2.69487	0.898	89.81	
2.91366	0.898	89.815	
2.97887	0.898	89.82	
2.72222	0.898	89.825	
2.58758	0.898	89.83	
2.80216	0.898	89.835	
2.9389	0.898	89.84	
2.75167	0.898	89.845	
2.63807	0.898	89.85	
2.84634	0.898	89.855	
2.96625	0.898	89.86	
2.76639	0.898	89.865	
2.62545	0.898	89.87	
2.7685	0.898	89.875	
2.87579	0.898	89.88	
2.72222	0.898	89.885	
2.64859	0.898	89.89	
2.84002	0.898	89.895	
2.98729	0.898	89.9	
2.80426	0.899	89.905	
2.70539	0.899	89.91	
2.88631	0.899	89.915	
2.97887	0.899	89.92	
2.76639	0.899	89.925	
2.62755	0.899	89.93	
2.81057	0.899	89.935	
2.95573	0.899	89.94	
2.77902	0.899	89.945	
2.69697	0.899	89.95	
2.86527	0.899	89.955	
2.94311	0.899	89.96	
2.74536	0.899	89.965	
2.62965	0.899	89.97	
2.78954	0.899	89.975	
2.88841	0.899	89.98	
2.74746	0.899	89.985	
2.68225	0.899	89.99	
2.86317	0.899	89.995	
2.95783	0.899	90	
2.80426	0.9	90.005	
2.72222	0.9	90.01	
2.88841	0.9	90.015	
2.96414	0.9	90.02	
2.75798	0.9	90.025	
2.67173	0.9	90.03	
2.85896	0.9	90.035	
2.94942	0.9	90.04	
2.75167	0.9	90.045	
2.65279	0.9	90.05	
2.8253	0.9	90.055	
2.91786	0.9	90.06	
2.73484	0.9	90.065	
2.6549	0.9	90.07	
2.82951	0.9	90.075	
2.93469	0.9	90.08	
2.78533	0.9	90.085	
